Tile_ID,IF1_center_GHz,BW_MHz,RF_center_GHz,IF2_center_GHz,IF2_bw_MHz,LO1_GHz,LO2_GHz,Chain_Sense,Desired_S1_Formula,Desired_S2_Formula,IF1_Hz,IF1_GHz,IF1_harm_k,Source_Stage,Stage,Stage1_m,Stage1_n,Stage2_m,Stage2_n,Total_Order,Freq_GHz,Margin_dB,Level_dBm_equiv,Limit_dBc,Formula
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2280000000.0,2.28,,Direct (S2),2,1,1,1,1,4,28.57,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2280000000.0,2.28,,Direct (S2),2,1,1,1,1,4,28.7,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1830000000.0,1.83,,Direct (S2),2,1,1,1,1,4,28.12,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1950000000.0,1.95,,Direct (S2),2,1,1,1,1,4,28.24,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1580000000.0,1.58,,Direct (S2),2,1,1,1,1,4,28.26,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2110000000.0,2.11,,Direct (S2),2,1,1,1,1,4,28.53,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1570000000.0,1.57,,Direct (S2),2,1,1,1,1,4,28.38,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1570000000.0,1.57,,Direct (S2),2,1,1,1,1,4,28.25,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2140000000.0,2.14,,Direct (S2),2,1,1,1,1,4,28.56,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1580000000.0,1.58,,Direct (S2),2,1,1,1,1,4,28.39,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2120000000.0,2.12,,Direct (S2),2,1,1,1,1,4,28.54,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2120000000.0,2.12,,Direct (S2),2,1,1,1,1,4,28.41,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1750000000.0,1.75,,Direct (S2),2,1,1,1,1,4,28.43,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1510000000.0,1.51,,Direct (S2),2,1,1,1,1,4,28.19,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1760000000.0,1.76,,Direct (S2),2,1,1,1,1,4,28.44,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2400000000.0,2.4,,Direct (S2),2,1,1,1,1,4,28.69,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2400000000.0,2.4,,Direct (S2),2,1,1,1,1,4,29.21,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1540000000.0,1.54,,Direct (S2),2,1,1,1,1,4,28.22,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1530000000.0,1.53,,Direct (S2),2,1,1,1,1,4,28.34,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1530000000.0,1.53,,Direct (S2),2,1,1,1,1,4,28.21,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2410000000.0,2.41,,Direct (S2),2,1,1,1,1,4,28.7,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1540000000.0,1.54,,Direct (S2),2,1,1,1,1,4,28.35,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2090000000.0,2.09,,Direct (S2),2,1,1,1,1,4,28.51,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2080000000.0,2.08,,Direct (S2),2,1,1,1,1,4,28.37,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1940000000.0,1.94,,Direct (S2),2,1,1,1,1,4,28.36,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1940000000.0,1.94,,Direct (S2),2,1,1,1,1,4,28.23,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1940000000.0,1.94,,Direct (S2),2,1,1,1,1,4,28.62,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2130000000.0,2.13,,Direct (S2),2,1,1,1,1,4,28.42,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1830000000.0,1.83,,Direct (S2),2,1,1,1,1,4,28.25,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2130000000.0,2.13,,Direct (S2),2,1,1,1,1,4,28.55,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1590000000.0,1.59,,Direct (S2),2,1,1,1,1,4,28.4,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1590000000.0,1.59,,Direct (S2),2,1,1,1,1,4,28.27,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1930000000.0,1.93,,Direct (S2),2,1,1,1,1,4,28.35,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1930000000.0,1.93,,Direct (S2),2,1,1,1,1,4,28.61,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1600000000.0,1.6,,Direct (S2),2,1,1,1,1,4,28.28,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1830000000.0,1.83,,Direct (S2),2,1,1,1,1,4,28.64,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2260000000.0,2.26,,Direct (S2),2,1,1,1,1,4,28.55,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1830000000.0,1.83,,Direct (S2),2,1,1,1,1,4,28.51,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1840000000.0,1.84,,Direct (S2),2,1,1,1,1,4,28.13,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1840000000.0,1.84,,Direct (S2),2,1,1,1,1,4,28.65,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2270000000.0,2.27,,Direct (S2),2,1,1,1,1,4,28.56,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2260000000.0,2.26,,Direct (S2),2,1,1,1,1,4,28.68,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2080000000.0,2.08,,Direct (S2),2,1,1,1,1,4,28.5,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1300000000.0,1.3,,Direct (S2),2,1,1,1,1,4,28.11,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1620000000.0,1.62,,Direct (S2),2,1,1,1,1,4,28.43,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1630000000.0,1.63,,Direct (S2),2,1,1,1,1,4,28.44,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1520000000.0,1.52,,Direct (S2),2,1,1,1,1,4,28.33,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1520000000.0,1.52,,Direct (S2),2,1,1,1,1,4,28.2,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1410000000.0,1.41,,Direct (S2),2,1,1,1,1,4,28.22,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2370000000.0,2.37,,Direct (S2),2,1,1,1,1,4,28.66,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1770000000.0,1.77,,Direct (S2),2,1,1,1,1,4,28.58,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1770000000.0,1.77,,Direct (S2),2,1,1,1,1,4,28.19,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2140000000.0,2.14,,Direct (S2),2,1,1,1,1,4,28.43,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1770000000.0,1.77,,Direct (S2),2,1,1,1,1,4,28.45,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2150000000.0,2.15,,Direct (S2),2,1,1,1,1,4,28.44,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2150000000.0,2.15,,Direct (S2),2,1,1,1,1,4,28.57,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1610000000.0,1.61,,Direct (S2),2,1,1,1,1,4,28.42,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1390000000.0,1.39,,Direct (S2),2,1,1,1,1,4,28.2,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1600000000.0,1.6,,Direct (S2),2,1,1,1,1,4,28.41,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1610000000.0,1.61,,Direct (S2),2,1,1,1,1,4,28.29,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1640000000.0,1.64,,Direct (S2),2,1,1,1,1,4,28.45,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1620000000.0,1.62,,Direct (S2),2,1,1,1,1,4,28.3,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1930000000.0,1.93,,Direct (S2),2,1,1,1,1,4,28.22,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2270000000.0,2.27,,Direct (S2),2,1,1,1,1,4,28.69,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1840000000.0,1.84,,Direct (S2),2,1,1,1,1,4,28.26,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1840000000.0,1.84,,Direct (S2),2,1,1,1,1,4,28.52,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1750000000.0,1.75,,Direct (S2),2,1,1,1,1,4,28.56,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1750000000.0,1.75,,Direct (S2),2,1,1,1,1,4,28.17,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2170000000.0,2.17,,Direct (S2),2,1,1,1,1,4,28.46,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1920000000.0,1.92,,Direct (S2),2,1,1,1,1,4,28.21,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1630000000.0,1.63,,Direct (S2),2,1,1,1,1,4,28.31,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1690000000.0,1.69,,Direct (S2),2,1,1,1,1,4,28.5,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2210000000.0,2.21,,Direct (S2),2,1,1,1,1,4,28.63,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2210000000.0,2.21,,Direct (S2),2,1,1,1,1,4,28.5,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1870000000.0,1.87,,Direct (S2),2,1,1,1,1,4,28.55,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2170000000.0,2.17,,Direct (S2),2,1,1,1,1,4,28.59,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1460000000.0,1.46,,Direct (S2),2,1,1,1,1,4,28.14,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1740000000.0,1.74,,Direct (S2),2,1,1,1,1,4,28.55,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1680000000.0,1.68,,Direct (S2),2,1,1,1,1,4,28.49,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1680000000.0,1.68,,Direct (S2),2,1,1,1,1,4,28.36,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,2200000000.0,2.2,,Direct (S2),2,1,1,1,1,4,28.62,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1690000000.0,1.69,,Direct (S2),2,1,1,1,1,4,28.11,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1690000000.0,1.69,,Direct (S2),2,1,1,1,1,4,28.37,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1880000000.0,1.88,,Direct (S2),2,1,1,1,1,4,28.17,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1880000000.0,1.88,,Direct (S2),2,1,1,1,1,4,28.69,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
0,1.7,1500.0,28.25,7.25,1500.0,5.55,21.0,Sum-Sum,f_IF2_desired = f_LO1 + f_IF1,f_RF_desired  = f_LO2 + f_IF2,1880000000.0,1.88,,Direct (S2),2,1,1,1,1,4,28.3,29.69999998807907,-89.69999998807907,-60.0,(1*LO2H + 1*IF2_desired)
